experiment_id,topology,fault_type,fault_target,window_type,threshold,window_size,wait_duration,minimum_number_of_calls,permitted_calls_half_open,replicate,mode,environment,run_timestamp,git_commit,duration_s,baseline_tps,baseline_error_rate,fault_tps,fault_error_rate,throughput_loss,blast_radius,real_blast_radius,leg_failure_rates,time_to_open,time_to_recover,cb_opened,cb_recovered,lambda_target,lambda_achieved,lambda_cv,lambda_deviation_flag,effective_horizon,occupancy_ratio,inert,injected_toxicity,precondition_ok,excluded_reason
LIN-CRA-CNT-T70-W20-D5,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,65.0,21.37,0.0,3.34,0.9703,0.8435,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9531,""notification-service"":0.0}",7.738,15.679,True,True,20.0,20.46,0.0516,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,20.63,0.0,2.09,1.0,0.8988,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9385,""notification-service"":0.0}",7.418,23.693,True,True,20.0,19.497,0.0329,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.99,0.0,1.63,0.9666,0.9187,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9469,""notification-service"":0.0}",7.48,29.25,True,True,20.0,19.958,0.0412,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D15,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,75.0,19.55,0.0,2.97,0.9942,0.8478,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8896,""notification-service"":0.0}",7.642,26.512,True,True,20.0,19.797,0.0478,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.29,0.0,1.18,1.0,0.9417,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9437,""notification-service"":0.0}",7.088,51.199,True,True,20.0,19.302,0.0292,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,19.25,0.0,2.88,1.0,0.8504,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.868,""notification-service"":0.0}",7.24,48.689,True,True,20.0,20.486,0.036,False,20.0,4.0,False,1.0,True,
LIN-CRA-CNT-T70-W20-D30,LINEAR,CRASH,payment-service-proxy,COUNT_BASED,70,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,90.0,20.3,0.0,0.97,1.0,0.9524,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",7.503,51.162,True,True,20.0,20.157,0.0408,False,20.0,4.0,False,1.0,True,
LIN-CRA-TIM-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,19.31,0.0,2.07,0.9669,0.8928,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9447,""notification-service"":0.0}",2.853,27.679,True,True,20.0,19.75,0.0563,False,98.75,19.7499,False,1.0,True,
LIN-CRA-TIM-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,21.21,0.0,2.58,0.974,0.8785,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9255,""notification-service"":0.0}",2.881,26.296,True,True,20.0,19.952,0.0831,False,99.76,19.9525,False,1.0,True,
LIN-CRA-TIM-T30-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.0,0.0,3.28,0.9787,0.836,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9259,""notification-service"":0.0}",2.763,24.982,True,True,20.0,19.946,0.0362,False,99.73,19.9463,False,1.0,True,
LIN-CRA-TIM-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,19.59,0.0,0.86,1.0,0.956,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9237,""notification-service"":0.0}",2.779,41.503,True,True,20.0,19.755,0.0242,False,98.78,19.7551,False,1.0,True,
LIN-CRA-TIM-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,21.16,0.0,2.76,1.0,0.8696,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8924,""notification-service"":0.0}",2.848,41.973,True,True,20.0,20.272,0.0383,False,101.36,20.2725,False,1.0,True,
LIN-CRA-TIM-T30-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,22.06,0.0,4.73,0.9031,0.7857,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8996,""notification-service"":0.0}",2.736,40.17,True,True,20.0,19.954,0.0451,False,99.77,19.9543,False,1.0,True,
LIN-CRA-TIM-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,19.65,0.0,1.46,1.0,0.9256,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9337,""notification-service"":0.0}",2.992,65.036,True,True,20.0,20.675,0.0869,False,103.38,20.6751,False,1.0,True,
LIN-CRA-TIM-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,18.17,0.0,3.18,0.9242,0.8252,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9607,""notification-service"":0.0}",3.034,68.666,True,True,20.0,19.853,0.0428,False,99.26,19.8529,False,1.0,True,
LIN-CRA-TIM-T30-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.88,0.0,2.1,0.9379,0.8996,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9613,""notification-service"":0.0}",2.749,66.367,True,True,20.0,19.634,0.0691,False,98.17,19.6342,False,1.0,True,
LIN-CRA-TIM-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.34,0.0,1.17,1.0,0.9424,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9336,""notification-service"":0.0}",4.94,25.314,True,True,20.0,20.966,0.0752,False,209.66,41.9329,False,1.0,True,
LIN-CRA-TIM-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.01,0.0,0.88,1.0,0.9582,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9503,""notification-service"":0.0}",4.983,22.966,True,True,20.0,20.146,0.0556,False,201.46,40.2912,False,1.0,True,
LIN-CRA-TIM-T30-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,20.79,0.0,2.98,0.974,0.8569,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8947,""notification-service"":0.0}",4.942,26.085,True,True,20.0,19.994,0.0585,False,199.94,39.9883,False,1.0,True,
LIN-CRA-TIM-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.57,0.0,1.33,0.9619,0.9318,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9771,""notification-service"":0.0}",4.827,40.198,True,True,20.0,19.654,0.0424,False,196.54,39.3088,False,1.0,True,
LIN-CRA-TIM-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,21.29,0.0,2.44,1.0,0.8853,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9641,""notification-service"":0.0}",4.829,46.737,True,True,20.0,19.718,0.0437,False,197.18,39.4368,False,1.0,True,
LIN-CRA-TIM-T30-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.46,0.0,0.83,1.0,0.9593,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9588,""notification-service"":0.0}",4.811,43.54,True,True,20.0,20.277,0.0841,False,202.77,40.5535,False,1.0,True,
LIN-CRA-TIM-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,18.57,0.0,2.17,0.9939,0.8828,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8798,""notification-service"":0.0}",4.766,61.534,True,True,20.0,20.265,0.0654,False,202.65,40.5306,False,1.0,True,
LIN-CRA-TIM-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.4,0.0,2.62,1.0,0.8714,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9201,""notification-service"":0.0}",4.454,71.307,True,True,20.0,20.341,0.0731,False,203.41,40.6815,False,1.0,True,
LIN-CRA-TIM-T30-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.81,0.0,2.71,1.0,0.8634,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8933,""notification-service"":0.0}",5.084,72.173,True,True,20.0,20.033,0.0396,False,200.33,40.0666,False,1.0,True,
LIN-CRA-TIM-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,20.24,0.0,2.13,0.9807,0.8949,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9157,""notification-service"":0.0}",6.89,24.151,True,True,20.0,19.668,0.0366,False,393.37,78.6739,False,1.0,True,
LIN-CRA-TIM-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.29,0.0,2.63,0.946,0.8763,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9356,""notification-service"":0.0}",6.909,23.235,True,True,20.0,19.976,0.0713,False,399.53,79.9056,False,1.0,True,
LIN-CRA-TIM-T30-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,18.87,0.0,2.2,1.0,0.8833,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9615,""notification-service"":0.0}",7.051,21.504,True,True,20.0,19.719,0.032,False,394.39,78.8775,False,1.0,True,
LIN-CRA-TIM-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.83,0.0,1.89,0.9565,0.9091,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9121,""notification-service"":0.0}",6.974,36.825,True,True,20.0,20.514,0.0347,False,410.28,82.0568,False,1.0,True,
LIN-CRA-TIM-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,19.41,0.0,2.8,0.9902,0.8559,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8772,""notification-service"":0.0}",7.283,39.389,True,True,20.0,20.106,0.0573,False,402.12,80.424,False,1.0,True,
LIN-CRA-TIM-T30-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.15,0.0,2.89,1.0,0.8566,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9161,""notification-service"":0.0}",8.005,37.874,True,True,20.0,19.999,0.0697,False,399.98,79.9957,False,1.0,True,
LIN-CRA-TIM-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,19.01,0.0,2.82,0.9967,0.8517,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9104,""notification-service"":0.0}",7.394,73.738,True,True,20.0,19.693,0.0519,False,393.85,78.7702,False,1.0,True,
LIN-CRA-TIM-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.63,0.0,2.96,0.9781,0.8629,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":1.0,""notification-service"":0.0}",7.504,58.329,True,True,20.0,20.237,0.0281,False,404.73,80.9469,False,1.0,True,
LIN-CRA-TIM-T30-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,30,20,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,21.48,0.0,2.59,0.9595,0.8792,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9551,""notification-service"":0.0}",6.957,81.139,True,True,20.0,19.359,0.0598,False,387.18,77.4353,False,1.0,True,
LIN-CRA-TIM-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,19.61,0.0,1.97,0.9585,0.8994,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9666,""notification-service"":0.0}",3.885,26.31,True,True,20.0,19.712,0.0722,False,98.56,19.7123,False,1.0,True,
LIN-CRA-TIM-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.99,0.0,1.74,1.0,0.9172,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9189,""notification-service"":0.0}",3.933,24.874,True,True,20.0,20.181,0.0574,False,100.91,20.1814,False,1.0,True,
LIN-CRA-TIM-T50-W5-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,85.0,20.41,0.0,2.3,0.9956,0.8871,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.8992,""notification-service"":0.0}",4.141,25.55,True,True,20.0,20.33,0.046,False,101.65,20.3299,False,1.0,True,
LIN-CRA-TIM-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,20.27,0.0,3.89,0.8996,0.808,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9035,""notification-service"":0.0}",3.891,39.913,True,True,20.0,19.29,0.0363,False,96.45,19.2898,False,1.0,True,
LIN-CRA-TIM-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,19.46,0.0,1.38,0.9761,0.9292,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9321,""notification-service"":0.0}",3.945,35.28,True,True,20.0,19.852,0.0577,False,99.26,19.8519,False,1.0,True,
LIN-CRA-TIM-T50-W5-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,95.0,21.05,0.0,2.56,0.972,0.8782,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9421,""notification-service"":0.0}",3.771,39.9,True,True,20.0,20.26,0.0858,False,101.3,20.2603,False,1.0,True,
LIN-CRA-TIM-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,20.02,0.0,2.79,0.932,0.8608,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9191,""notification-service"":0.0}",3.884,68.455,True,True,20.0,19.872,0.084,False,99.36,19.8724,False,1.0,True,
LIN-CRA-TIM-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,18.73,0.0,1.58,1.0,0.9158,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9434,""notification-service"":0.0}",3.868,75.856,True,True,20.0,20.173,0.0644,False,100.87,20.1732,False,1.0,True,
LIN-CRA-TIM-T50-W5-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,5,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,110.0,21.81,0.0,2.59,0.9524,0.8814,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9561,""notification-service"":0.0}",4.088,70.975,True,True,20.0,19.828,0.023,False,99.14,19.8284,False,1.0,True,
LIN-CRA-TIM-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,19.42,0.0,1.15,1.0,0.9407,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9656,""notification-service"":0.0}",6.86,28.179,True,True,20.0,19.753,0.0534,False,197.53,39.5058,False,1.0,True,
LIN-CRA-TIM-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,21.28,0.0,2.88,1.0,0.8645,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9705,""notification-service"":0.0}",6.924,25.309,True,True,20.0,19.256,0.0801,False,192.56,38.5123,False,1.0,True,
LIN-CRA-TIM-T50-W10-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,135.0,19.22,0.0,3.65,0.884,0.8101,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9186,""notification-service"":0.0}",6.783,24.605,True,True,20.0,20.881,0.0523,False,208.81,41.762,False,1.0,True,
LIN-CRA-TIM-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.8,0.0,0.92,1.0,0.9536,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.88,""notification-service"":0.0}",6.609,39.015,True,True,20.0,19.955,0.0206,False,199.55,39.9104,False,1.0,True,
LIN-CRA-TIM-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,20.97,0.0,2.58,0.9904,0.8768,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9396,""notification-service"":0.0}",7.032,40.51,True,True,20.0,20.514,0.0448,False,205.14,41.0288,False,1.0,True,
LIN-CRA-TIM-T50-W10-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,145.0,19.69,0.0,3.44,0.9596,0.8251,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9047,""notification-service"":0.0}",6.523,39.242,True,True,20.0,19.903,0.0211,False,199.03,39.8051,False,1.0,True,
LIN-CRA-TIM-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,19.08,0.0,2.87,0.8931,0.8496,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9617,""notification-service"":0.0}",6.365,77.516,True,True,20.0,20.277,0.0569,False,202.77,40.5548,False,1.0,True,
LIN-CRA-TIM-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.58,0.0,2.13,0.985,0.8963,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9874,""notification-service"":0.0}",6.795,64.125,True,True,20.0,19.982,0.0572,False,199.82,39.9645,False,1.0,True,
LIN-CRA-TIM-T50-W10-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,10,30,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,160.0,20.33,0.0,3.9,0.9157,0.8081,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9895,""notification-service"":0.0}",6.82,67.744,True,True,20.0,20.174,0.0288,False,201.74,40.3489,False,1.0,True,
LIN-CRA-TIM-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,5,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.93,0.0,2.27,1.0,0.8965,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9401,""notification-service"":0.0}",10.002,27.739,True,True,20.0,20.131,0.0825,False,402.62,80.5247,False,1.0,True,
LIN-CRA-TIM-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,5,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,21.77,0.0,3.1,1.0,0.8577,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9134,""notification-service"":0.0}",10.333,23.779,True,True,20.0,20.083,0.0794,False,401.66,80.3312,False,1.0,True,
LIN-CRA-TIM-T50-W20-D5,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,5,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,235.0,19.89,0.0,2.53,0.9253,0.8728,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9563,""notification-service"":0.0}",9.883,26.31,True,True,20.0,19.63,0.0635,False,392.61,78.5217,False,1.0,True,
LIN-CRA-TIM-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,15,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.02,0.0,1.65,1.0,0.9174,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9199,""notification-service"":0.0}",9.965,41.329,True,True,20.0,19.838,0.0328,False,396.75,79.3507,False,1.0,True,
LIN-CRA-TIM-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,15,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.92,0.0,2.39,0.9737,0.8859,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9162,""notification-service"":0.0}",10.303,38.321,True,True,20.0,19.925,0.0559,False,398.5,79.7009,False,1.0,True,
LIN-CRA-TIM-T50-W20-D15,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,15,5,5,3,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,245.0,20.61,0.0,2.73,0.9473,0.8677,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.923,""notification-service"":0.0}",10.381,35.206,True,True,20.0,20.236,0.0279,False,404.73,80.9455,False,1.0,True,
LIN-CRA-TIM-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,30,5,5,1,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,20.28,0.0,2.23,0.9579,0.89,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9048,""notification-service"":0.0}",10.276,67.352,True,True,20.0,19.466,0.0632,False,389.32,77.8644,False,1.0,True,
LIN-CRA-TIM-T50-W20-D30,LINEAR,CRASH,payment-service-proxy,TIME_BASED,50,20,30,5,5,2,full,SYNTHETIC_PREVIEW,1970-01-01T00:00:00Z,SYNTHETIC,260.0,19.45,0.0,0.91,1.0,0.9533,0.25,0.25,"{""order-service"":0.0,""inventory-service"":0.0,""payment-service"":0.9401,""notification-service"":0.0}",10.044,79.914,True,True,20.0,20.246,0.0607,False,404.93,80.9853,False,1.0,True,
